"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YGR253C_mRNA",799.394759568454,0.767566203175564,0.353561689533836,2.17095411040598,0.029934641412229,0.309461048818218
"YHR159W_mRNA",160.721651437318,1.024455546984,0.726015781420532,1.4110651217244,0.158225413057856,0.616094575232815
"YJL169W_mRNA",0,NA,NA,NA,NA,NA
"YHR199C_mRNA",597.770332474177,0.496324322802678,0.395858746756228,1.25379147706017,0.20991780787073,0.682462157752813
"YBR185C_mRNA",162.814097491932,0.234953225173091,0.664277805847265,0.353697237970212,0.723565792753618,0.943308803213029
"YKL037W_mRNA",16.3073518260415,-1.49726673709248,2.34453162252258,-0.638620832710929,0.523069625413912,0.877908799560786
"YDR423C_mRNA",407.592719147568,0.513636039718675,0.534044624996441,0.961784869049282,0.336157680189678,0.780044980817169
"YJL035C_mRNA",264.556362680339,-0.287495194476053,0.621861394628317,-0.462313944810623,0.643856200960693,0.926571743253113
"YOL093W_mRNA",314.350509144531,0.255341061600964,0.462783003365431,0.551751165760376,0.581118849347101,0.903351606058285
"YDR017C_mRNA",795.937108182715,-0.307193224516923,0.333468268965549,-0.921206762699991,0.356942488192052,0.792839713049383
"YIL036W_mRNA",616.154506516812,0.0820270884607817,0.361308414779983,0.227027893913658,0.820402052208131,0.96176922753879
"YJR089W_mRNA",58.3799036687222,0.252778859754554,1.00142463869033,0.252419253519805,0.800717019710718,0.956055760281712
"YPL124W_mRNA",87.9833781475149,-0.638651420495441,1.01904394246217,-0.62671627187377,0.53084523569533,0.881079909857442
"YLR354C_mRNA",9680.4729228428,-0.305496776473225,0.233950293558091,-1.30581916281019,0.191614061795627,0.662307985137528
"YJL042W_mRNA",1160.19901711012,-0.0887523497885043,0.304673896567745,-0.291302769250434,0.770819769689313,0.953259121720919
"YEL053W-A_mRNA",22.6018238962292,-8.51798762966469,2.48999540839305,-3.42088487430661,0.000624177485149136,0.0330377142889438
"YDR005C_mRNA",57.5967474230792,0.927168795470104,1.41512142432268,0.655186741953168,0.512347529331978,0.874509987989087
"YJR107W_mRNA",72.1147139632078,-0.474026582581168,1.27832329068653,-0.370819014278141,0.710772338134939,0.936549162496448
"YLR422W_mRNA",330.336545209915,-0.179675913827066,0.517455133358498,-0.347229937909583,0.728418581192304,0.945551334816011
"YDR098C_mRNA",602.604805879667,0.0679308693342657,0.368568744752816,0.184309902294684,0.853770346095342,0.967046103548609
"YKR030W_mRNA",168.778477643371,0.80719745202136,0.618174251140404,1.305776567905,0.191628550788726,0.662307985137528
"YPL232W_mRNA",1874.72244498611,0.103014310073005,0.292034279169243,0.352747322561078,0.724277878662321,0.943539948747149
"YMR001C-A_mRNA",0,NA,NA,NA,NA,NA
"YCR099C_mRNA",30.4308627935705,-0.835625496917845,1.50008824642561,-0.557050892778449,0.577492657936352,0.902979002727704
"YAL019W-A_mRNA",8.45461081692998,-3.48304794434459,2.98098446180929,-1.16842203941934,0.242636569202415,NA
"YGL135W_mRNA",25039.610726034,-0.56953381431026,0.248213683101958,-2.29453029016259,0.0217600572424583,0.258822433672656
"YDR280W_mRNA",249.135946394001,0.505705357640275,0.55311909225115,0.914279338256242,0.360570084553464,0.795102643208434
"YJL154C_mRNA",639.913020322851,0.459227125178286,0.373079340887874,1.23091009029177,0.218356493303447,0.690465192739618
"YIL113W_mRNA",23.5513770736394,1.35559324384352,1.98367522417992,0.683374590416604,0.494370171911601,0.870831559064152
"YLR387C_mRNA",783.199814204104,0.920671314553531,0.323872442510624,2.84269728976194,0.00447335352266147,0.106655226105618
"YDR328C_mRNA",1771.03974435241,-0.106670551830501,0.305205834273767,-0.349503645906122,0.726711234156543,0.944617525145035
"YJL155C_mRNA",207.788652090053,-0.511045299132916,0.602086751646877,-0.848790141512104,0.395998076814843,0.815590708343026
"YOR109W_mRNA",770.281104326801,0.46650505555071,0.330939824212115,1.40963710445348,0.158646865034954,0.616332976435175
"YLR386W_mRNA",410.720842475321,0.141221928261221,0.421044703439038,0.335408395136522,0.737317035975967,0.947791020620827
"YDR185C_mRNA",123.823709571895,-0.645679146522153,0.779195363321259,-0.828648599460342,0.407303279047452,0.821278573713585
"YHR129C_mRNA",102.61151506067,0.743726890041204,0.834020790845208,0.8917366307949,0.372534114554665,0.802859555512151
"YNR010W_mRNA",38.0917292946294,1.11867749252944,1.7728212200764,0.631015400685034,0.528030454692866,0.879718349603191
"YIR007W_mRNA",186.976449837442,0.312149933939768,0.603718671181149,0.517045353805375,0.605124499062708,0.913604982190893
"YPR027C_mRNA",3.64902495225102,-1.10124182337753,3.98180084992007,-0.276568785051024,0.782111235973103,NA
"YJL004C_mRNA",1.49219909860524,3.44574020958944,4.80915991777534,0.716495244180485,0.473685603049511,NA
"YDL042C_mRNA",486.584669004817,-0.21791295825676,0.425062763925308,-0.512660662732273,0.608188711004476,0.913604982190893
"YGL069C_mRNA",3.35662704457524,2.87515618167013,4.21257139910318,0.682518089137248,0.494911408549216,NA
"YPL095C_mRNA",188.407350178706,-1.42815900988058,0.574366040637643,-2.48649625645535,0.0129007926914375,0.195096844902224
"YIR035C_mRNA",1056.06516526566,-0.125619791437276,0.343402287138195,-0.365809419861911,0.714507290329788,0.937666526090683
"YKL159C_mRNA",132.204593504259,1.92106169311849,0.820147156407866,2.34233780865922,0.0191633611376604,0.240930333733104
"YPR127W_mRNA",393.044980146164,0.000395065054059104,0.510160836711602,0.00077439314355374,0.999382123728522,0.999382123728522
"YFR037C_mRNA",1109.89047587432,0.949012063005985,0.360858027984914,2.6298765425988,0.00854158810510462,0.158079111329786
"YKL161C_mRNA",61.111636449295,0.129106886843177,1.20316133115911,0.107306379867443,0.914545923366866,0.979476432073677
"YLR061W_mRNA",17640.0427068902,-0.106375877912838,0.232179327657037,-0.458162571949435,0.646835647456499,0.926623066718954
"YNL330C_mRNA",810.392374295599,0.0434461357033885,0.349171141230962,0.124426479090523,0.900977608970889,0.976828038566759
"YER079C-A_mRNA",0,NA,NA,NA,NA,NA
"YHL011C_mRNA",1419.12985289834,0.267144262242916,0.267216721195842,0.999728838253077,0.317441752063435,0.77252170106755
"YIL114C_mRNA",449.035329441967,0.197613080972121,0.454477127557871,0.434814139127294,0.663697341090746,0.931620277034289
"YPL243W_mRNA",455.745063163687,-0.549401042205151,0.666392728828675,-0.824440331410636,0.409689406431415,0.823579957554682
"YDR541C_mRNA",104.105314476969,-0.237560165460573,0.763474328805991,-0.311156716732175,0.755681485869639,0.952022758663538
"YBR277C_mRNA",0.751444142119261,-0.26379948257608,4.87360220122322,-0.0541282344525101,0.956832997375869,NA
"YOR108C-A_mRNA",0,NA,NA,NA,NA,NA
